date,close,volume,open,high,low
2016/12/14,768.82,5446965,778.25,780.86,762.81
2016/12/13,774.34,5253129,764.96,782.46,762
2016/12/12,760.12,2958869,766.4,766.89,757.2
2016/12/09,768.66,2464356,770,770.25,765.34
2016/12/08,767.33,3187047,771.87,773.79,765.19
2016/12/07,770.42,3679153,764.55,770.42,755.82
2016/12/06,764.72,3792379,763.99,768.24,757.25
2016/12/05,759.36,4304728,745,761.49,742
2016/12/02,740.34,3556552,743.4,748.4903,736.7
2016/12/01,743.65,4650761,752.41,753.37,738.03
2016/11/30,750.57,4607152,762,768.09,750.25
2016/11/29,762.52,3267884,768,769.89,761.32
2016/11/28,766.77,4383855,776.99,777,764.24
2016/11/25,780.37,1837068,786.5,786.75,777.9
2016/11/23,780.12,3533297,781.73,781.75,773.12
2016/11/22,785.33,5306588,788.17,792.4,781
2016/11/21,780,4600908,766,780.35,765.11
2016/11/18,760.16,4365888,761,767.74,757.6435
2016/11/17,756.4,3662939,749.32,757.5,748
2016/11/16,746.49,3604217,739.88,749.87,735.61
2016/11/15,743.24,6749867,730,746.78,725.99
2016/11/14,719.07,7300631,745.51,746,710.1
2016/11/11,739.01,6610022,735.73,743.26,728.9
2016/11/10,742.38,12733320,778.81,778.83,717.7
2016/11/09,771.88,8555177,764,777.5,760.09
2016/11/08,787.75,3382350,784.97,791.7399,779.1
2016/11/07,784.93,5977338,771.64,787.732,770.94
2016/11/04,755.05,5115398,762.79,766,753.2301
2016/11/03,767.03,3867205,765.05,777,764
2016/11/02,765.56,4981311,783.93,784.75,763.55
2016/11/01,785.41,5300121,799,800.84,776.713
2016/10/31,789.82,5408996,781.03,793.7,780.11
2016/10/28,776.32,10832630,782,789.49,774.61
2016/10/27,818.36,7156567,831.24,831.72,815.43
2016/10/26,822.59,3985249,832.76,833.44,820
2016/10/25,835.18,3239776,839.3,843.09,833.22
2016/10/24,838.09,4052218,824.95,838.3,822.21
2016/10/21,818.99,2790354,809.36,819.42,809
2016/10/20,810.32,3148334,813.99,815.71,803.1
2016/10/19,817.69,2086337,820.4,820.67,815.17
2016/10/18,817.65,2507218,822.11,823.26,815.02
2016/10/17,812.95,3355137,821.5,822,811.68
2016/10/14,822.96,2994703,835.08,835.74,822.96
2016/10/13,829.28,3088844,829,831.8,821.21
2016/10/12,834.09,2373674,834,837.666,830.1
2016/10/11,831,3584648,841.02,841.29,828.35
2016/10/10,841.71,1819724,843.25,845.2,840.27
2016/10/07,839.43,2423112,845.79,845.95,837.45
2016/10/06,841.66,2681335,843.7,847.21,840.6
2016/10/05,844.36,3456636,838,845.67,836.12
2016/10/04,834.03,2948840,840.91,842.365,830.26
2016/10/03,836.74,2764010,836,839.86,831.25
2016/09/30,837.31,4425478,832.61,839.95,832.4
2016/09/29,829.05,4918973,828.26,837.5,824.63
2016/09/28,828.72,4418171,818,830.14,817.0337
2016/09/27,816.11,3812930,801.85,816.64,801.11
2016/09/26,799.16,2649176,801.8,805.93,797.145
2016/09/23,805.75,2350777,803.13,807.75,802.12
2016/09/22,804.7,4073362,794.27,805.889,794.27
2016/09/21,789.74,2712733,783.25,790.69,779.01
2016/09/20,780.22,1932706,776,781.37,776
2016/09/19,775.1,2293948,779.97,781.94,771
2016/09/16,778.52,5495339,773.28,780.46,771.66
2016/09/15,769.69,3036442,762,770.87,757.58
2016/09/14,761.09,2529304,762.2,767.5,758.85
2016/09/13,761.01,3115662,768.77,769.89,759.05
2016/09/12,771.49,3118879,757.35,772.66,756
2016/09/09,760.14,4246938,779.36,781,760.11
2016/09/08,784.06,2027915,783.89,786.5,781.44
2016/09/07,784.48,2422453,789.53,790.79,784.33
2016/09/06,788.87,3716541,774.04,789.48,770.22
2016/09/02,772.44,2168238,774.11,776,771.7
2016/09/01,770.62,1790751,770.9,772.04,766.75
2016/08/31,769.16,1630792,766.6,769.64,764
2016/08/30,767.58,1788141,771.05,771.8358,765.56
2016/08/29,771.29,2196156,768.72,774.98,768.6
2016/08/26,769,2769520,760.05,770,759.795
2016/08/25,759.22,1622017,756,760.56,754.741
2016/08/24,757.25,1742565,763,763.41,755.36
2016/08/23,762.45,1521747,763.31,764.7,761
2016/08/22,759.48,1677625,757.5,759.85,752.1
2016/08/19,757.31,2337567,761.9,762.49,756.89
2016/08/18,764.46,1458281,764,765.17,760.6
2016/08/17,764.63,1887316,764.41,765.22,759.199
2016/08/16,764.04,1601165,768.62,768.7317,763.82
2016/08/15,768.49,2116300,771.9,772.04,767.71
2016/08/12,772.56,1562083,768.46,773.15,768.4225
2016/08/11,771.24,2017239,769.94,773.75,769.12
2016/08/10,768.56,1601412,769.8,772.1,766.19
2016/08/09,768.31,1874890,767.39,772.6,766.9
2016/08/08,766.56,1981337,766.81,767,761.015
2016/08/05,765.98,2702266,764.81,768.47,763.09
2016/08/04,760.77,3176858,753.7,765,750.35
2016/08/03,754.64,3579523,757.06,758.89,752.25
2016/08/02,760.58,3596808,763.81,765.01,757.02
2016/08/01,767.74,3572321,759.87,770.5,757.06
2016/07/29,758.81,6763498,765,766,755
2016/07/28,752.61,7246871,745.98,753.36,739.7
2016/07/27,736.67,2871079,737.97,740.94,733.86
2016/07/26,735.59,2497689,742.71,743.13,732.7525
2016/07/25,739.61,2673985,746.55,748.5,735.35
2016/07/22,744.86,2259345,747.79,751.28,743.53
2016/07/21,744.43,2315367,747.5,749.36,742.7918
2016/07/20,745.72,2192779,744,746.25,740.7
2016/07/19,739.95,2210751,732.5,743.33,732.31
2016/07/18,736.07,2952099,735.49,741.5954,728.72
2016/07/15,735.44,3099239,746.55,746.55,734.05
2016/07/14,741.2,2385498,748.86,749.04,739.02
2016/07/13,742.63,4130770,746.76,756.87,741.25
2016/07/12,748.21,5608111,756.86,757.34,740.33
2016/07/11,753.78,3190358,750,755.9,747
2016/07/08,745.81,3427197,740.14,746.1,738
2016/07/07,736.57,2939304,739.33,739.55,731.63
2016/07/06,737.61,3929890,725.71,737.77,722.58
2016/07/05,728.1,2426204,722.8,729.56,719.61
2016/07/01,725.68,2918061,717.32,728,716.54
2016/06/30,715.62,2843622,717.2,719.37,712.54
2016/06/29,715.6,3065364,715.75,719.5,713.54
2016/06/28,707.95,4032509,700,708,698.1714
2016/06/27,691.36,5571322,692.01,696.8189,682.115
2016/06/24,698.96,7613808,693,712.5292,692.2
2016/06/23,722.08,2808909,715.5,722.12,712.5
2016/06/22,710.6,2255233,716.58,717,707.565
2016/06/21,715.82,2111948,715.72,718.4,712.721
2016/06/20,714.01,3673116,713.5,721.31,710.81
2016/06/17,706.39,5863150,718.19,718.2,699.18
2016/06/16,717.51,3094837,712.05,718,705.3
2016/06/15,714.26,2705287,722,722.56,713.3522
2016/06/14,719.3,2499062,712.33,720.805,712.27
2016/06/13,715.24,3349654,714.01,721.99,711.16
2016/06/10,717.91,3420884,722.35,724.98,714.21
2016/06/09,727.65,2169259,723.1,728.91,722.3
2016/06/08,726.64,2221777,726.4,729.42,721.6
2016/06/07,723.74,2730693,729.89,730,720.55
2016/06/06,726.73,2695531,726.5,731.5,724.42
2016/06/03,725.54,3362610,726.74,727,718.43
2016/06/02,728.24,3022321,720.97,728.28,715.5001
2016/06/01,719.44,3260486,720.9,726.43,718.22
2016/05/31,722.79,3612510,712.33,724.23,711.32
2016/05/27,712.24,2247612,715,716.6,711.1
2016/05/26,714.91,2441497,708.33,715,707.293
2016/05/25,708.35,3269475,708,710.86,705.5159
2016/05/24,704.2,3026450,698.01,707.5,698
2016/05/23,696.75,2586909,704.25,706,696.42
2016/05/20,702.8,2875429,701.05,707.24,700
2016/05/19,698.52,3022212,691.88,699.4,689.56
2016/05/18,697.45,4277735,689.56,702.5399,688.76
2016/05/17,695.27,5102768,709.9,714.47,693.91
2016/05/16,710.66,5431729,710.13,713.25,700.28
2016/05/13,709.92,4750859,714.64,719.25,706.51
2016/05/12,717.93,5038030,717.38,722.45,711.51
2016/05/11,713.23,7327956,705.79,719,701.65
2016/05/10,703.07,6093507,694,704.55,693.5
2016/05/09,679.75,3974324,673.95,686.98,671.41
2016/05/06,673.95,4362455,656.05,676.95,656.01
2016/05/05,659.09,4877179,673.31,676.49,656
2016/05/04,670.9,4631988,662.59,674,662.14
2016/05/03,671.32,4917284,677.36,680.3,670.43
2016/05/02,683.85,6567445,663.92,685.5,662.0251
2016/04/29,659.59,10303510,666,669.98,654
2016/04/28,602,7631449,615.54,626.8,599.2
2016/04/27,606.57,4058455,611.8,615.95,601.28
2016/04/26,616.88,2507082,626.17,626.7549,614.88
2016/04/25,626.2,2680835,616.61,626.98,616.2511
2016/04/22,620.5,5081401,624.47,628.25,611.56
2016/04/21,631,2569681,631,637.82,628.5
2016/04/20,632.99,2603048,630,636.55,623
2016/04/19,627.9,4054469,637.14,638.01,620.8
2016/04/18,635.35,4351587,625.35,637.64,624.9603
2016/04/15,625.89,2883933,621.92,626.77,618.11
2016/04/14,620.75,3508881,615.07,624.38,615.07
2016/04/13,614.82,4224742,607.68,616.81,605.29
2016/04/12,603.17,2637241,598.4,604.06,592.31
2016/04/11,595.93,2700997,596.14,604,594.91
2016/04/08,594.6,2590326,594.32,597.86,589
2016/04/07,591.43,3185912,598.76,599.6,589.08
2016/04/06,602.08,2846646,587.52,602.39,587.5
2016/04/05,586.14,2279713,590.77,593.47,585.25
2016/04/04,593.19,2469551,599,599.5,590.55
2016/04/01,598.5,2914176,590.49,599.03,588.3
2016/03/31,593.64,2679930,599.28,600.75,592.21
2016/03/30,598.69,3888192,596.71,603.24,595
2016/03/29,593.86,4246662,580.15,595.85,576.5
2016/03/28,579.87,3121139,584.4,584.75,575.56
2016/03/24,582.95,5155728,567.11,583.55,567.08
2016/03/23,569.63,3978088,561,572.48,558.1
2016/03/22,560.48,3997376,545.11,562.76,545.05
2016/03/21,553.98,5151552,548.91,555.24,538.58
2016/03/18,552.08,7293341,560.94,562.33,546.09
2016/03/17,559.44,5919980,569.51,571.4,555.01
2016/03/16,574.27,3515329,576.64,581.32,571.14
2016/03/15,577.02,3870822,571,581.52,567
2016/03/14,573.37,3453040,567,576.89,563.05
2016/03/11,569.61,3769218,566.95,570.06,562.73
2016/03/10,558.93,3917562,566.74,567,547.9
2016/03/09,559.47,4374825,559.56,560.35,550.125
2016/03/08,560.26,4727151,557.87,571.35,554.74
2016/03/07,562.8,4928519,573.54,573.63,555.55
2016/03/04,575.14,3413742,581.07,581.4,571.065
2016/03/03,577.49,2737763,577.96,579.866,573.11
2016/03/02,580.21,4579461,581.75,585,573.7
2016/03/01,579.04,5024654,556.29,579.25,556
2016/02/29,552.52,4140465,554,564.81,552.51
2016/02/26,555.23,4870280,560.12,562.5,553.17
2016/02/25,555.15,4521887,555.52,559.39,545.2946
2016/02/24,554.04,6222914,545.75,554.27,533.1501
2016/02/23,552.94,4046481,555.55,556.91,545.33
2016/02/22,559.5,5555615,542.2,560.65,541.08
2016/02/19,534.9,4972834,520.71,535.95,515.35
2016/02/18,525,4733213,541.19,541.2,523.73
2016/02/17,534.1,4820780,528.74,537.48,519.39
2016/02/16,521.1,5112648,519.48,524.45,511.66
2016/02/12,507.08,5371180,510.7,516.75,501.4932
2016/02/11,503.82,7390411,491.17,509.3,484
2016/02/10,490.48,6763135,491.76,504.66,486
2016/02/09,482.07,7055921,478.01,498.38,474
2016/02/08,488.1,9816331,486.47,493.5,475.21
2016/02/05,502.13,9683685,529.28,529.45,499.19
2016/02/04,536.26,6190328,525,538.99,519.2201
2016/02/03,531.07,10043300,553.5,556,521.9
2016/02/02,552.1,6297634,570,571.56,550.09
2016/02/01,574.81,6337926,578.15,581.8,570.31
2016/01/29,587,14666690,571.98,593,570
2016/01/28,635.35,13639700,608.37,638.06,597.55
2016/01/27,583.35,5103760,601.99,603.39,578.78
2016/01/26,601.25,3755042,603.45,604.5,590.38
2016/01/25,596.53,4386098,597.99,608.5,594.56
2016/01/22,596.38,5104594,588.73,600.1,584.1079
2016/01/21,575.02,4937346,573.58,588.81,568.22
2016/01/20,571.77,7957643,564.36,578.45,547.18
2016/01/19,574.48,4801408,577.09,584,566.45
2016/01/15,570.18,7776868,572.24,584.62,565.3
2016/01/14,593,7225454,580.25,602.25,569.88
2016/01/13,581.81,7643288,620.88,620.88,579.16
2016/01/12,617.89,4705651,625.25,625.99,612.2415
2016/01/11,617.74,4874135,612.48,619.85,598.57
2016/01/08,607.05,5502757,619.66,624.14,606
2016/01/07,607.94,7040886,621.8,630,605.21
2016/01/06,632.65,5319526,622,639.79,620.31
2016/01/05,633.79,5814063,646.86,646.91,627.65
2016/01/04,636.99,9301459,656.29,657.715,627.51
2015/12/31,675.89,3745197,686.08,687.75,675.89
2015/12/30,689.07,3515318,691.89,695.49,686.375
2015/12/29,693.97,5729914,677.98,696.44,677.8893
2015/12/28,675.2,3778019,665.56,675.5,665.5
2015/12/24,662.79,1092970,663.35,664.68,660.6
2015/12/23,663.7,2717739,666.5,666.597,656.63
2015/12/22,663.15,2666245,666.83,668.49,659.26
2015/12/21,664.51,3219507,668.5,669.9,658.93
2015/12/18,664.14,6817065,668.65,676.84,664.13
2015/12/17,670.65,3672133,680,682.5,670.65
2015/12/16,675.77,3955385,663.56,677.35,659.32
2015/12/15,658.64,4743133,665.03,671.5,657.35
2015/12/14,657.91,4340805,641.75,658.585,635.27
2015/12/11,640.15,5459737,651.23,657.88,639.62
2015/12/10,662.32,3446523,665.59,668.526,659.56
2015/12/09,664.79,5150488,678,679,655.68
2015/12/08,677.33,3646397,663.13,679.99,659.79
2015/12/07,669.83,3730440,674.74,675.46,660.5
2015/12/04,672.64,4532424,666,674.775,661.4
2015/12/03,666.25,5058428,679.44,682.79,661.48
2015/12/02,676.01,4265404,681,684.82,674.25
2015/12/01,679.06,4747651,673.75,681,667.86
2015/11/30,664.8,5492054,675.9,681.29,664.6
2015/11/27,673.26,1966801,680.8,680.99,672.1
2015/11/25,675.34,2690424,675,679.7,671.24
2015/11/24,671.15,4536359,674.14,675.8,661.2125
2015/11/23,678.99,4377862,671.5,682.77,668.45
2015/11/20,668.45,3872690,667.94,668.87,657.57
2015/11/19,661.27,4702856,664.99,672.86,659
2015/11/18,663.54,4414554,646.51,664.88,646.37
2015/11/17,643.3,4317848,650.65,653.25,641
2015/11/16,647.81,7425083,640.92,649.99,622.29
2015/11/13,642.35,6242100,663.57,667,640.45
2015/11/12,665.6,4267454,673,675.64,664.22
2015/11/11,673.25,5378403,663.25,675.96,663.25
2015/11/10,659.68,3478282,651.01,660,647.262
2015/11/09,655.49,4042991,658.65,661.955,647.8477
2015/11/06,659.37,4088119,655,662.26,652
2015/11/05,655.65,4721977,647.1,657,643.0901
2015/11/04,640.95,4836452,627.76,645.93,627.35
2015/11/03,625.31,3244640,629.53,629.89,622
2015/11/02,628.35,2811340,627.13,628.63,620.41
2015/10/30,625.9,3871136,626.01,630.72,625.28
2015/10/29,626.55,3861249,617.7,627.54,615.39
2015/10/28,617.1,3916263,612.3,617.23,609.5
2015/10/27,611.01,3740923,608.6,614.71,605.53
2015/10/26,608.61,4266364,602.3,609.85,596.29
2015/10/23,599.03,10682230,617.68,619.45,595.36
2015/10/22,563.91,7586947,562.7,569.146,556.67
2015/10/21,555.77,3354070,563.87,565.25,552.52
2015/10/20,560.88,4341325,572,573,555.28
2015/10/19,573.15,4342881,570.76,579,567.38
2015/10/16,570.76,4307995,565.27,570.94,560.31
2015/10/15,562.44,4927031,547.75,563,547
2015/10/14,544.83,3573734,551.34,552.25,539.68
2015/10/13,548.9,2933013,546.26,553.2,543.1
2015/10/12,550.19,2772781,539.96,550.82,539.8
2015/10/09,539.8,3533043,534.48,541.79,530.27
2015/10/08,533.16,4666489,536.71,539.386,519.89
2015/10/07,541.94,3807102,541.79,542,529
2015/10/06,537.48,4541673,545.5,551.5,533.33
2015/10/05,543.68,3383967,536.99,545.91,536
2015/10/02,532.54,4592095,512.99,532.6,508.1
2015/10/01,520.72,3744188,511,520.8,506
2015/09/30,511.89,3996159,505.44,512.8,501.6724
2015/09/29,496.07,4455453,506,511.48,490.5
2015/09/28,504.06,5416847,520.02,520.28,494.3337
2015/09/25,524.25,3922075,542.57,542.8,521.4
2015/09/24,533.75,3494202,530.55,534.56,522.87
2015/09/23,536.07,2233675,538.3,541.21,534
2015/09/22,538.4,3833073,539.71,543.55,532.66
2015/09/21,548.39,3276266,544.33,549.78,539.59
2015/09/18,540.26,6154510,534.62,546.237,531.35
2015/09/17,538.87,4146066,526.98,546.97,526.57
2015/09/16,527.39,2249062,521.98,528.3,518.52
2015/09/15,522.37,2849063,523.25,527.92,517.2
2015/09/14,521.38,3127206,529.44,532.45,518.58
2015/09/11,529.44,3224850,521.07,529.44,520.605
2015/09/10,522.24,2568076,515.15,526.13,514.78
2015/09/09,516.89,4348685,524,529.95,515.06
2015/09/08,517.54,3805809,508.69,518.35,508.5144
2015/09/04,499,2687005,497.65,502.85,495.64
2015/09/03,504.72,3143336,514.5,515.84,502.57
2015/09/02,510.55,3693798,505.09,510.86,497.72
2015/09/01,496.54,3850262,499.14,510,493.43
2015/08/31,512.89,2995288,516.44,519.41,509.07
2015/08/28,518.01,2744599,517.5,521.5,513.04
2015/08/27,518.37,6094488,513.71,522.69,507.261
2015/08/26,500.77,6336253,484.02,503.72,478.76
2015/08/25,466.37,5663689,487.49,489.44,466.25
2015/08/24,463.37,10073890,463.58,489.76,451
2015/08/21,494.47,6699569,507.36,512.33,494.47
2015/08/20,515.78,4396219,530.39,533.25,515.77
2015/08/19,532.92,2319977,533.74,537.25,529
2015/08/18,535.02,2070178,535.04,539.49,533
2015/08/17,535.22,2578646,531.29,538.74,527.12
2015/08/14,531.52,1992026,528.25,534.11,528.25
2015/08/13,529.66,2889732,527.37,534.66,525.4846
2015/08/12,525.91,4013276,523.75,527.5,513.06
2015/08/11,527.46,2671531,523.65,528.98,522
2015/08/10,524,2608601,528.52,532.2764,523
2015/08/07,522.62,3961597,529.16,529.4599,518.21
2015/08/06,529.46,3814499,539.3,542.74,527.52
2015/08/05,537.01,2887675,538.8,539.14,534.119
2015/08/04,531.9,2926462,529.69,536.95,529.163
2015/08/03,535.03,3004564,537.45,540.44,529.36
2015/07/31,536.15,2980011,539.09,542.84,534.5201
2015/07/30,536.76,3738558,527.65,539.2,524.29
2015/07/29,529,3742816,530.92,532.9655,525.02
2015/07/28,526.03,5265864,536,536.39,523.12
2015/07/27,531.41,7485538,527.75,544.95,526.6
2015/07/24,529.42,21854940,578.99,580.57,529.35
2015/07/23,482.18,8904893,491.66,491.66,475.7
2015/07/22,488.27,3098513,485.99,492.5,484.9
2015/07/21,488,3160014,487.9,488.88,482.55
2015/07/20,488.1,4737976,492.57,493.2,485.4
2015/07/17,483.01,4927238,477.7,485.42,477.25
2015/07/16,475.48,4081118,465.5,475.88,464.8
2015/07/15,461.19,2983710,463.04,464.7,460.2
2015/07/14,465.57,4730098,462.32,469.6,458.16
2015/07/13,455.57,3946441,448.29,457.87,447.54
2015/07/10,443.51,2398160,440.49,444.72,439
2015/07/09,434.39,2266851,434.9,438.72,434.15
2015/07/08,429.7,2380426,434.35,435.99,428.83
2015/07/07,436.72,3453557,435.68,437.73,425.57
2015/07/06,436.04,1902889,435.23,439.73,433.52
2015/07/02,437.71,1341938,437,438.2,433.48
2015/07/01,437.39,1985409,439.35,440,435.58
2015/06/30,434.09,2595616,434.2,435.57,430.46
2015/06/29,429.86,2745119,434.98,437,429
2015/06/26,438.1,2623536,441.76,443.49,435.06
2015/06/25,440.1,2236818,438.07,443.47,436.39
2015/06/24,440.84,2619568,444.97,446.47,440.23
2015/06/23,445.99,3239099,435.59,447.04,433.69
2015/06/22,436.29,1768342,437,439.24,434.18
2015/06/19,434.92,4491439,440.26,444.99,433.24
2015/06/18,439.39,3374401,430.3,439.73,429.405
2015/06/17,427.81,2184858,428.36,431.35,424.753
2015/06/16,427.26,2296924,424.15,427.97,422.67
2015/06/15,423.67,2048590,427.66,428.05,422.64
2015/06/12,429.92,2052699,431.25,432.36,428.26
2015/06/11,432.97,2921969,432.29,438.89,431.47
2015/06/10,430.77,2170425,426.46,432.2,425.66
2015/06/09,425.48,2286910,422.96,427.49,419.14
2015/06/08,423.5,2171525,425.62,426.8,421.425
2015/06/05,426.95,1905461,429.66,430.8,426.5
2015/06/04,430.78,2508063,434.4,436.755,429.26
2015/06/03,436.59,2726798,434.4,438.39,432.75
2015/06/02,430.99,1669803,430.07,433.23,426.25
2015/06/01,430.92,2251885,430.4,433.16,426.2
2015/05/29,429.23,3014703,427.23,432.5,427.23
2015/05/28,426.57,1908236,429.71,431.35,425.47
2015/05/27,431.42,2227888,427.45,431.85,425.01
2015/05/26,425.47,2239411,426.2,427,422
2015/05/22,427.63,2018905,431.55,432.44,427.61
2015/05/21,431.63,4115003,428,436.9,428
2015/05/20,423.86,2192808,420.6,427.1,418.36
2015/05/19,421.71,2464309,424.87,428.24,420.63
2015/05/18,425.24,2389023,426,427.27,421.46
2015/05/15,426,4234294,428,430.3962,424.3
2015/05/14,432.28,1883300,429.45,433,427.01
2015/05/13,426.87,1995586,429.98,433.528,425.8
2015/05/12,431.02,1946725,431.08,433.25,426.71
2015/05/11,432.85,2391479,432.51,439,431.37
2015/05/08,433.69,2907934,430.75,435.2,430.174
2015/05/07,426.88,2762915,424.15,428.5,422.85
2015/05/06,419.1,2548175,421.43,422.7165,414.55
2015/05/05,421.19,2855612,422.85,427.51,421.02
2015/05/04,423.04,2267420,424.8,429.77,422.42
2015/05/01,422.87,3428724,423.82,425.64,416
2015/04/30,421.78,3645492,427.11,431.75,419.24
2015/04/29,429.37,3616655,426.75,434.24,426.03
2015/04/28,429.31,4134186,438.51,439,428.04
2015/04/27,438.56,5426185,443.86,446.99,437.41
2015/04/24,445.1,17160220,439,452.65,439
2015/04/23,389.99,7673583,390.21,391.88,386.15
2015/04/22,389.8,3470790,391.91,394.28,388
2015/04/21,391.18,4639595,391.31,394.6,386.8
2015/04/20,389.51,5005286,378.55,391.94,377
2015/04/17,375.56,3834778,382.63,383.56,374.4
2015/04/16,386.04,2074427,383.69,387.45,383.55
2015/04/15,383.45,1928677,384.65,385.78,381.64
2015/04/14,385.11,2582297,383.51,387.81,381.2101
2015/04/13,382.36,1894399,383.53,385.28,380.14
2015/04/10,382.65,2572177,384.31,387.12,381.3151
2015/04/09,383.54,2390424,380.66,384.42,378.795
2015/04/08,381.2,2634857,374.66,381.58,374.65
2015/04/07,374.41,1954217,376.15,379.31,374.03
2015/04/06,377.04,3043772,370.1,380.2,369.36
2015/04/02,372.25,1872952,370.5,373.28,369
2015/04/01,370.255,2454130,372.1,373.16,368.34
2015/03/31,372.1,2505578,373.24,377.7,371.51
2015/03/30,374.59,1818704,371.87,376.12,371.55
2015/03/27,370.56,2606063,367.11,373.17,366.5734
2015/03/26,367.35,2929557,369.59,371.4,365.65
2015/03/25,370.96,3426602,375.17,380.5,370.285
2015/03/24,374.09,2225222,373.99,375.24,372.27
2015/03/23,375.11,2238723,378.07,381.77,374.94
2015/03/20,378.49,3752350,376.29,379.37,375.92
2015/03/19,373.24,1912973,373.87,377.11,372.19
2015/03/18,375.135,2645003,369.97,375.99,366.7
2015/03/17,371.92,2036686,371.11,374.5,369.64
2015/03/16,373.35,2352852,370.38,373.94,366.72
2015/03/13,370.58,2610510,371.52,373.99,366.68
2015/03/12,374.24,2809715,368.82,375.5,367.52
2015/03/11,366.37,2490279,370.61,373.35,366.26
2015/03/10,369.51,3111285,377.45,377.77,369.18
2015/03/09,378.56,2311182,378.4,379.33,375.28
2015/03/06,380.09,2625962,385.52,387,378.88
2015/03/05,387.83,2688444,385.61,388.4182,383.89
2015/03/04,382.72,2255869,385.71,387.9,382.19
2015/03/03,384.61,1945787,383.95,386.1,381.601
2015/03/02,385.655,2134110,380.85,385.9,379.481
2015/02/27,380.16,2523659,384,385.99,379.79
2015/02/26,384.8,2684823,384.07,389.37,383.28
2015/02/25,385.37,3167481,377.27,387.85,376.54
2015/02/24,378.59,1920509,378.65,380.48,376.16
2015/02/23,380.14,2175306,383.44,384.54,378
2015/02/20,383.66,3219724,378.62,383.7,375.84
2015/02/19,378.995,2948520,373.49,381.88,373.43
2015/02/18,373.37,2648954,373.78,376.74,372.85
2015/02/17,375.43,3662187,377.72,379.985,372.67
2015/02/13,381.83,3472891,378.41,383,377.01
2015/02/12,377.17,2790630,375.1,378.51,373.15
2015/02/11,375.14,2785533,371.23,377.1,371.1
2015/02/10,372.995,2286489,371.19,374.3,368.51
2015/02/09,370.56,2675316,371,374.41,367.2
2015/02/06,374.28,3888587,374.87,375.9899,371.01
2015/02/05,373.89,7243644,366,378.8,365.9
2015/02/04,364.75,4167409,358.38,367.5,358.23
2015/02/03,363.55,6209015,360.29,367.817,360.21
2015/02/02,364.47,10222230,350.05,365,350.01
2015/01/30,354.53,23846720,346.32,359.5,340.74
2015/01/29,311.78,8067441,304.73,312.8,299.33
2015/01/28,303.91,3057997,309.81,311.51,303.8
2015/01/27,306.75,2917710,306.3,310.243,302.625
2015/01/26,309.66,3168827,311.82,313,307.5201
2015/01/23,312.39,4476045,308.08,316.93,307.72
2015/01/22,310.32,5338530,300,312.25,300
2015/01/21,297.25,10060450,289.64,306,287.26
2015/01/20,289.44,3065857,292.59,293.3599,286.39
2015/01/16,290.74,3476787,286.28,290.79,285.25
2015/01/15,286.95,4410629,294,295.9995,286.815
2015/01/14,293.27,5493402,291.93,295.91,286.503
2015/01/13,294.74,4135336,297.48,301.4976,293.23
2015/01/12,291.41,3406438,297.56,298.51,289.281
2015/01/09,296.93,2589914,301.48,302.87,296.68
2015/01/08,300.46,3087475,300.32,303.14,296.11
2015/01/07,298.42,2630671,297.5,301.28,295.33
2015/01/06,295.29,3511003,302.24,303,292.38
2015/01/05,302.19,2768215,307.01,308.38,300.85
2015/01/02,308.52,2785167,312.58,314.75,306.9601
2014/12/31,310.35,2048676,311.55,312.98,310.01
2014/12/30,310.3,2091432,309.91,313.94,309.34
2014/12/29,312.04,2998390,307.85,314.27,306.58
2014/12/26,309.09,2892910,305,310.7799,303.81
2014/12/24,303.03,1518107,306.38,307,302.875
2014/12/23,306.285,2718349,306.98,307.49,303.252
2014/12/22,306.54,3845409,301.94,307.36,301.94
2014/12/19,299.9,8613310,296.91,301.54,295.52
2014/12/18,297.73,7704984,304.01,304.5,293.25
2014/12/17,298.88,4429917,296.37,299.67,293.03
2014/12/16,295.06,6489013,304.35,304.49,295.01
2014/12/15,306.07,3833767,308.87,310.86,302.15
2014/12/12,307.32,3159206,303.99,310.6399,303.01
2014/12/11,307.36,3268194,307.89,312.64,306.01
2014/12/10,305.84,3243973,312,313.19,304.68
2014/12/09,312.5,4032614,302.99,313.639,301.14
2014/12/08,306.64,3633879,311.57,316.56,304.821
2014/12/05,312.63,3258869,316.8,316.93,310.84
2014/12/04,316.93,3293578,315.53,318.59,313.47
2014/12/03,316.5,5684164,325.73,326.77,314.36
2014/12/02,326.31,2784995,327.5,327.93,323.25
2014/12/01,326,4937256,338.12,340.64,325.93
2014/11/28,338.64,3051798,336.03,341.26,336.03
2014/11/26,333.57,1983512,333.78,334.65,331.75
2014/11/25,335.04,2560829,335.27,336.3325,331.28
2014/11/24,335.64,2744717,334.78,337.39,333.6
2014/11/21,332.63,4459805,335.42,338.33,331.47
2014/11/20,330.54,3434710,324,332.67,323.33
2014/11/19,326.54,3273627,327.25,328.4,324.02
2014/11/18,324.93,3539161,323.99,329.56,323.25
2014/11/17,323.05,4774065,326.44,328,318.03
2014/11/14,327.82,8874017,317.12,332.88,316.401
2014/11/13,316.48,3673404,312,317.89,311.51
2014/11/12,311.51,2181448,310.75,312.58,308.79
2014/11/11,312.01,3800576,305.94,312.38,303.646
2014/11/10,305.11,2802611,300,305.799,300
2014/11/07,299.86,2643693,297.82,299.99,296.29
