date,close,open,high,low,daily_pct_change,SMA20,SMA50,SMA100,SMA200,trend,signal,position,balance_roll
2014-02-10,360.87,361.61,365.0,359.35,-0.06,381.12800000000027,388.2195999999998,362.50172000000003,322.6128000000002,bearish,0.0,0.0,51058.63
2014-02-11,361.79,361.842,363.61,356.25,0.25,379.6685000000002,387.7211999999998,362.99928000000006,323.14770000000027,bearish,0.0,0.0,51058.63
2014-02-12,349.25,356.43,357.75,346.32,-3.47,377.25400000000025,386.8337999999998,363.3711800000001,323.64525000000026,bearish,0.0,0.0,51058.63
2014-02-13,357.2,347.7,357.2,346.5,2.28,375.3205000000002,386.1317999999999,363.7797800000001,324.16220000000027,bearish,0.0,0.0,51058.63
2014-02-14,357.35,359.34,359.34,353.35,0.04,373.39800000000025,385.58559999999983,364.2383800000001,324.70780000000025,bearish,0.0,0.0,51058.63
2014-02-18,353.65,355.28,355.73,349.45,-1.04,371.10000000000025,384.93939999999986,364.63358000000017,325.21330000000023,bearish,0.0,0.0,51058.63
2014-02-19,347.38,352.64,354.54,346.1,-1.77,368.1165000000002,384.19719999999984,364.9808800000001,325.6599500000002,bearish,0.0,0.0,51058.63
2014-02-20,349.8,348.8,350.46,344.38,0.7,365.37950000000023,383.45419999999984,365.2976800000001,326.1303500000002,bearish,0.0,0.0,51058.63
2014-02-21,346.76,352.44,354.14099999999996,346.75,-0.87,362.7240000000003,382.6915999999998,365.60518000000013,326.5755000000002,bearish,0.0,0.0,51058.63
2014-02-24,351.78,345.19,353.0,343.29,1.45,360.9330000000002,381.9715999999998,365.9965800000001,327.0410000000002,bearish,0.0,0.0,51058.63
2014-02-25,358.32,353.0,361.08,351.58,1.86,359.5350000000002,381.49419999999986,366.37028000000015,327.5318000000002,bearish,0.0,0.0,51058.63
2014-02-26,359.8,359.86,364.75,357.17,0.41,357.8035000000002,381.06519999999983,366.76318000000015,328.01265000000024,bearish,0.0,0.0,51058.63
2014-02-27,360.13,357.22,360.59,355.5,0.09,356.60000000000025,380.5829999999998,367.2168800000001,328.4907500000003,bearish,0.0,0.0,51058.63
2014-02-28,362.1,360.6,365.865,357.084,0.55,354.55450000000025,380.04559999999975,367.6474800000001,328.9596000000003,bearish,0.0,0.0,51058.63
2014-03-03,359.78,358.735,360.96,354.48,-0.64,354.60900000000026,379.4881999999997,368.1449800000001,329.4257000000003,bearish,0.0,0.0,51058.63
2014-03-04,363.9,363.9,365.68,362.46,1.15,355.49650000000025,378.84699999999975,368.7516800000001,329.9246000000003,bearish,0.0,0.0,51058.63
2014-03-05,372.37,364.13,372.728,363.9,2.33,356.71750000000026,378.3905999999998,369.49308,330.4369500000003,bearish,0.0,0.0,51058.63
2014-03-06,372.16,374.05,375.33,368.9,-0.06,358.00300000000027,377.78979999999973,370.1629400000001,330.9596000000003,bearish,0.0,0.0,51058.63
2014-03-07,372.06,374.58,374.99,369.531,-0.03,358.87650000000025,377.1725999999998,370.77465000000007,331.47560000000027,bearish,0.0,0.0,51058.63
2014-03-10,370.53,372.69,372.73,367.0,-0.41,359.3490000000003,376.59919999999977,371.37295000000006,332.0134500000002,bearish,0.0,0.0,51058.63
2014-03-11,368.82,370.99,372.8,367.28,-0.46,359.74650000000025,375.88779999999974,371.99715000000003,332.54855000000026,bearish,0.0,0.0,51058.63
2014-03-12,370.64,366.4,371.16,363.61,0.49,360.18900000000025,375.3389999999997,372.5986500000001,333.09305000000023,bearish,0.0,0.0,51058.63
2014-03-13,371.51,376.62,383.11,368.08,0.23,361.30200000000025,374.9017999999997,373.2060500000001,333.6141500000002,bearish,0.0,0.0,51058.63
2014-03-14,373.74,372.8,378.56800000000004,371.55,0.6,362.12900000000025,374.4007999999997,373.6541400000001,334.15520000000026,bearish,0.0,0.0,51058.63
2014-03-17,375.04,375.72,378.85,374.88,0.35,363.01350000000025,373.94219999999973,374.1401400000001,334.6962500000002,bearish,0.0,0.0,51058.63
2014-03-18,378.77,377.32,379.0,375.0,0.99,364.2695000000002,373.58879999999976,374.60244000000006,335.24410000000023,bearish,0.0,0.0,51058.63
2014-03-19,373.23,378.77,379.0,369.42,-1.46,365.56200000000024,373.18079999999975,375.06718000000006,335.7758500000002,bearish,0.0,0.0,51058.63
2014-03-20,368.97,370.64,373.0,366.22,-1.14,366.5205000000002,372.5995999999998,375.4347800000001,336.2922000000002,bearish,0.0,0.0,51058.63
2014-03-21,360.62,371.0,372.84,358.4,-2.26,367.2135000000002,371.77359999999976,375.4070800000001,336.75945000000024,bearish,0.0,0.0,51058.63
2014-03-24,351.85,360.09,361.5,348.6,-2.43,367.2170000000002,370.7903999999998,375.3439800000001,337.17955000000023,bearish,0.0,0.0,51058.63
2014-03-25,354.71,354.03,358.97,348.84,0.81,367.0365000000003,369.93139999999977,375.2640800000001,337.5687500000003,bearish,0.0,0.0,51058.63
2014-03-26,343.41,357.13,357.6,343.4,-3.19,366.2170000000002,368.9799999999998,375.0873800000001,337.8804500000003,bearish,0.0,0.0,51058.63
2014-03-27,338.47,343.15,343.9999,330.88,-1.44,365.13400000000024,367.7985999999998,374.83178000000015,338.19890000000026,bearish,0.0,0.0,51058.63
2014-03-28,338.29,340.05,347.0,336.08,-0.05,363.9435000000002,366.6469999999998,374.6246600000002,338.53200000000027,bearish,0.0,0.0,51058.63
2014-03-31,336.365,342.4,346.29,334.06,-0.57,362.7727500000002,365.4582999999999,374.4009100000001,338.8348750000003,bearish,0.0,0.0,51058.63
2014-04-01,342.99,338.09,344.43,338.0,1.97,361.72725000000025,364.3258999999999,374.2418900000001,339.1798750000003,bearish,0.0,0.0,51058.63
2014-04-02,341.96,345.99,348.295,340.38,-0.3,360.2067500000002,363.02409999999986,374.0996900000001,339.4993750000004,bearish,0.0,0.0,51058.63
2014-04-03,333.62,341.82,342.5,328.46,-2.44,358.27975000000026,361.60569999999984,374.0002900000002,339.7586750000004,bearish,0.0,0.0,51058.63
2014-04-04,323.0,335.15,335.44,315.61,-3.18,355.82675000000023,360.06829999999985,373.7271900000002,339.9828750000004,bearish,0.0,0.0,51058.63
2014-04-07,317.76,320.99,324.94,313.13,-1.62,353.18825000000027,358.67149999999987,373.36101000000025,340.2044750000003,bearish,0.0,0.0,51058.63
2014-04-08,327.07,321.88,328.0,318.44,2.93,351.10075000000023,357.4872999999999,373.13641000000024,340.47302500000035,bearish,0.0,0.0,51058.63
2014-04-09,331.805,328.47,332.18,322.5,1.45,349.1590000000002,356.2347999999999,372.89226000000025,340.7790000000003,bearish,0.0,0.0,51058.63
2014-04-10,317.11,330.6,331.0,316.5,-4.43,346.4390000000002,354.89299999999986,372.38940000000025,341.0041100000003,bearish,0.0,0.0,51058.63
2014-04-11,311.73,314.0,316.5,309.5,-1.7,343.3385000000002,353.0673999999999,371.8150000000003,341.17491000000024,bearish,0.0,0.0,51058.63
2014-04-14,315.91,317.67,320.48,311.28,1.34,340.3820000000002,352.2117999999999,371.31230000000033,341.36671000000024,bearish,0.0,0.0,51058.63
2014-04-15,316.08,316.7,318.28,305.5,0.05,337.24750000000023,351.6103999999999,370.8237000000003,341.55866000000026,bearish,0.0,0.0,51058.63
2014-04-16,323.68,321.17,324.0,314.71,2.4,334.77000000000027,351.12499999999994,370.43480000000034,341.7665600000002,bearish,0.0,0.0,51058.63
2014-04-17,324.91,319.76,328.66,319.76,0.38,332.56700000000023,350.6941999999999,369.99470000000036,341.9724600000002,bearish,0.0,0.0,51058.63
2014-04-21,330.87,323.97,331.1499,322.31,1.83,331.0795000000002,350.2197999999999,369.5803000000004,342.20666000000017,bearish,0.0,0.0,51058.63
2014-04-22,329.32,332.0,337.5,328.94,-0.47,329.9530000000002,349.58459999999985,369.1071000000004,342.4238600000002,bearish,0.0,0.0,51058.63
2014-04-23,324.58,333.06,333.13,323.39,-1.44,328.4465000000002,348.8587999999999,368.5392000000004,342.59381000000025,bearish,0.0,0.0,51058.63
2014-04-24,337.15,329.67,337.4,322.95,3.87,328.1335000000002,348.36599999999993,368.0436000000004,342.82191000000023,bearish,0.0,0.0,51058.63
2014-04-25,303.83,316.25,316.49,302.71,-9.88,326.40150000000017,347.45759999999996,367.14570000000043,342.87941000000023,bearish,0.0,0.0,51058.63
2014-04-28,296.58,304.0,304.39,288.0,-2.39,324.31600000000014,346.24519999999995,366.18850000000043,342.8640100000002,bearish,0.0,0.0,51058.63
2014-04-29,300.38,296.44,301.84,290.45,1.28,322.5167500000002,345.10580000000004,365.34570000000036,342.8281600000002,bearish,0.0,0.0,51058.63
2014-04-30,304.13,298.1,304.56,298.1,1.25,320.5737500000002,344.1154,364.52740000000034,342.8159600000002,bearish,0.0,0.0,51058.63
2014-05-01,307.89,304.13,310.48,304.0,1.24,318.8702500000002,343.32559999999995,363.7614000000004,342.8210600000002,bearish,0.0,0.0,51058.63
2014-05-02,308.01,310.42,313.29,304.31,0.04,317.5897500000002,342.48979999999995,362.97200000000043,342.81766000000016,bearish,0.0,0.0,51058.63
2014-05-05,310.05,306.37,310.23,305.0,0.66,316.94225000000023,341.75559999999996,362.22360000000043,342.8473600000002,bearish,0.0,0.0,51058.63
2014-05-06,297.38,309.53,309.81,297.04,-4.09,315.9232500000002,340.6676,361.31960000000043,342.8081100000002,bearish,0.0,0.0,51058.63
2014-05-07,292.71,295.56,296.4,286.68,-1.57,314.20525000000026,339.35540000000003,360.4248000000004,342.7542600000003,bearish,0.0,0.0,51058.63
2014-05-08,288.32,290.82,295.8784,287.23,-1.5,312.03100000000023,337.92580000000004,359.4955000000004,342.69056000000035,bearish,0.0,0.0,51058.63
2014-05-09,292.24,290.57,293.68,284.38,1.36,310.78750000000025,336.56800000000004,358.5755000000004,342.65706000000034,bearish,0.0,0.0,51058.63
2014-05-12,302.86,294.3,303.34,294.16,3.63,310.3440000000002,335.38320000000004,357.7144000000004,342.6543600000004,bearish,0.0,0.0,51058.63
2014-05-13,304.64,302.6,305.6,300.75,0.59,309.78050000000025,334.2804000000001,356.8843000000004,342.6175100000004,bearish,0.0,0.0,51058.63
2014-05-14,297.62,302.5,304.64,296.66,-2.3,308.85750000000024,332.95480000000003,355.9009000000004,342.57511000000034,bearish,0.0,0.0,51058.63
2014-05-15,295.19,298.02,299.2,290.38,-0.82,307.4330000000002,331.4112,354.9009000000004,342.53901000000036,bearish,0.0,0.0,51058.63
2014-05-16,297.7,292.8,298.88,291.55,0.85,306.0725000000002,329.922,353.8559000000004,342.52141000000034,bearish,0.0,0.0,51058.63
2014-05-19,296.755,295.76,299.0,293.81,-0.32,304.36675000000025,328.4159,352.7942500000004,342.4773350000003,bearish,0.0,0.0,51058.63
2014-05-20,301.19,297.1,304.46,296.75,1.49,302.9602500000002,327.02909999999997,351.81415000000044,342.4622350000003,bearish,0.0,0.0,51058.63
2014-05-21,305.01,302.21,305.96,301.5201,1.27,301.98175000000026,325.7529,350.8203500000005,342.48233500000026,bearish,0.0,0.0,51058.63
2014-05-22,304.91,305.05,308.54,303.01,-0.03,300.36975000000024,324.4383,349.8886500000005,342.50313500000027,bearish,0.0,0.0,51058.63
2014-05-23,312.24,305.46,312.35,304.9,2.4,300.79025000000024,323.25290000000007,349.0773500000004,342.57978500000024,bearish,0.0,0.0,51058.63
2014-05-27,310.82,314.41,314.6296,307.38,-0.45,301.50225000000023,321.9945000000001,348.1976500000004,342.6551850000003,bearish,0.0,0.0,51058.63
2014-05-28,310.16,309.5,313.82,307.42,-0.21,301.9912500000002,320.6969000000001,347.31955000000045,342.7196850000003,bearish,0.0,0.0,51058.63
2014-05-29,313.78,310.42,314.87,310.2,1.17,302.4737500000002,319.3971000000001,346.4929500000004,342.8051350000003,bearish,0.0,0.0,51058.63
2014-05-30,312.55,314.43,314.65,307.57,-0.39,302.70675000000017,318.1835000000001,345.6821500000005,342.89803500000033,bearish,0.0,0.0,51058.63
2014-06-02,308.84,312.59,312.6,307.0,-1.19,302.7482500000002,316.98090000000013,344.79025000000047,342.9855350000003,bearish,0.0,0.0,51058.63
2014-06-03,307.19,305.75,307.92,305.07,-0.53,302.6052500000002,315.91230000000013,343.8429500000005,343.08913500000034,bearish,0.0,0.0,51058.63
2014-06-04,306.78,306.85,309.5,303.84,-0.13,303.07525000000015,315.0109000000001,342.90065000000044,343.1989350000003,bearish,0.0,0.0,51058.63
2014-06-05,323.57,308.1,327.94,306.9,5.47,304.6182500000001,314.3881000000001,342.15975000000043,343.3889350000003,bearish,0.0,0.0,51058.63
2014-06-06,329.67,325.0,330.88,324.93,1.89,306.68575000000016,314.11330000000015,341.5466500000004,343.6018350000003,bearish,0.0,0.0,51058.63
2014-06-09,327.5,331.57,333.0,325.65,-0.66,308.44875000000013,313.89390000000014,340.84625000000034,343.8164850000002,bearish,0.0,0.0,51058.63
2014-06-10,332.41,327.65,335.5,327.5,1.5,309.92625000000015,313.7763000000001,340.21165000000036,344.02988500000026,bearish,0.0,0.0,51058.63
2014-06-11,335.2,336.0,340.7199,333.8772,0.84,311.4542500000001,313.75300000000016,339.6056500000003,344.2558350000003,bearish,0.0,0.0,51058.63
2014-06-12,325.91,335.55,335.55,324.66,-2.77,312.86875000000015,313.4114000000001,338.86865000000034,344.4543350000003,bearish,0.0,0.0,51058.63
2014-06-13,326.27,327.05,329.298,323.5262,0.11,314.4227500000001,313.09760000000017,338.0608500000003,344.68103500000035,bullish,1.0,0.0,51058.63
2014-06-16,327.62,324.86,328.6945,323.52,0.41,315.91875000000016,312.97760000000017,337.2916500000003,344.9112350000003,bullish,0.0,3248.6000000000004,47810.03
2014-06-17,325.62,327.54,331.34,325.23,-0.61,317.36200000000014,313.0300000000002,336.5491500000003,345.1194350000003,bullish,0.0,0.0,47810.03
2014-06-18,334.38,328.0,335.75,325.0,2.69,319.0215000000002,313.36240000000015,336.0169500000003,345.38643500000035,bullish,0.0,0.0,47810.03
2014-06-19,327.0,335.255,338.9,325.98,-2.21,320.12100000000015,313.36100000000016,335.4241500000003,345.5774350000003,bullish,0.0,0.0,47810.03
2014-06-20,324.2,327.76,328.22,320.42,-0.86,321.08550000000014,313.2089000000002,334.72185000000025,345.73023500000033,bullish,0.0,0.0,47810.03
2014-06-23,327.24,323.33,327.55,321.41,0.94,321.83550000000014,313.41150000000016,334.15225000000027,345.8959350000003,bullish,0.0,0.0,47810.03
2014-06-24,324.16,327.54,329.73,322.738,-0.94,322.50250000000017,313.66010000000017,333.36375000000027,346.03743500000036,bullish,0.0,0.0,47810.03
2014-06-25,327.44,324.33,328.15,321.74,1.01,323.36650000000014,313.89070000000015,333.05125000000027,346.1760850000003,bullish,0.0,0.0,47810.03
2014-06-26,325.69,328.49,328.65,322.13,-0.53,323.9620000000001,314.08290000000017,332.8466500000003,346.3027350000003,bullish,0.0,0.0,47810.03
2014-06-27,324.57,325.88,326.52,323.27,-0.34,324.5630000000001,314.1007000000002,332.6128500000003,346.42738500000036,bullish,0.0,0.0,47810.03
2014-06-30,324.78,324.98,326.98,322.24,0.06,325.36000000000007,314.0981000000002,332.3961500000003,346.55698500000034,bullish,0.0,0.0,47810.03
2014-07-01,332.39,325.86,333.2,325.1,2.34,326.6200000000001,314.12850000000014,332.1741500000004,346.72933500000033,bullish,0.0,0.0,47810.03
2014-07-02,332.85,333.2,336.76,331.66,0.14,327.92350000000016,314.19910000000016,331.8918500000003,346.91328500000037,bullish,0.0,0.0,47810.03
2014-07-03,337.49199999999996,334.83,338.3,333.08,1.39,328.61960000000016,314.45734000000016,331.6580700000003,347.0798950000004,bullish,0.0,0.0,47810.03
2014-07-07,333.55,337.5,337.55,332.52,-1.17,328.8136000000002,314.38534000000016,331.3756700000003,347.1874750000004,bullish,0.0,0.0,47810.03
2014-07-08,323.81,333.1,333.7397,321.4,-2.92,328.6291000000002,314.7849400000002,331.1212700000003,347.24622500000044,bullish,0.0,0.0,47810.03
2014-07-09,329.97,324.71,330.2,323.15,1.9,328.5071000000002,315.4527400000002,330.84897000000035,347.31437500000044,bullish,0.0,0.0,47810.03
2014-07-10,327.92,324.34,329.98,322.65,-0.62,328.14310000000023,316.00354000000016,330.5546700000003,347.3965250000004,bullish,0.0,0.0,47810.03
2014-07-11,346.2,334.71,347.0,334.71,5.57,329.15760000000023,316.8449400000002,330.48017000000027,347.5568750000004,bullish,0.0,0.0,47810.03
2014-07-14,355.32,347.03,355.77,345.356,2.63,330.6101000000002,317.79354000000023,330.5595700000003,347.77022500000044,bullish,0.0,0.0,47810.03
2014-07-15,354.44,353.72,355.59,349.4,-0.25,331.9511000000002,318.7221400000002,330.6059700000003,347.95182500000044,bullish,0.0,0.0,47810.03
2014-07-16,355.9,355.62,359.32,353.0,0.41,333.46510000000023,319.6391400000002,330.6973700000003,348.15127500000045,bullish,0.0,0.0,47810.03
2014-07-17,352.454,353.44,356.96,351.38,-0.97,334.3688000000002,320.74062000000026,330.7041100000003,348.35034500000046,bullish,0.0,0.0,47810.03
2014-07-18,358.66,354.4,359.68,352.08,1.76,335.95180000000016,322.0596200000003,330.70751000000035,348.5388950000005,bullish,0.0,0.0,47810.03
2014-07-21,359.76,358.1,361.71,356.72,0.31,337.7298000000002,323.48842000000025,330.70711000000034,348.7351450000005,bullish,0.0,0.0,47810.03
2014-07-22,360.84,355.25,362.93,355.25,0.3,339.40980000000025,324.86042000000026,330.7142100000003,348.9655450000005,bullish,0.0,0.0,47810.03
2014-07-23,358.14,359.05,360.63,356.62,-0.75,341.10880000000026,325.9660200000003,330.6746100000003,349.1610450000005,bullish,0.0,0.0,47810.03
2014-07-24,358.61,359.98,364.85,358.52,0.13,342.66730000000024,327.0454200000003,330.66291000000035,349.40394500000053,bullish,0.0,0.0,47810.03
2014-07-25,324.01,317.3,324.87,314.76,-9.65,342.5833000000003,327.5732200000003,330.2640100000003,349.50784500000054,bullish,0.0,0.0,47810.03
2014-07-28,320.41,324.25,324.82,316.5,-1.11,342.37530000000027,328.0776200000003,329.74441000000036,349.61874500000056,bullish,0.0,0.0,47810.03
2014-07-29,320.0,321.98,322.8999,319.5,-0.13,342.1363000000003,328.5236200000003,329.2228100000003,349.6928750000006,bullish,0.0,0.0,47810.03
2014-07-30,322.51,321.45,322.73,318.5,0.78,341.6423000000003,329.03872000000024,328.7273100000004,349.75098000000054,bullish,0.0,0.0,47810.03
2014-07-31,312.99,320.01,320.6836,311.86,-2.95,340.64930000000027,329.2747200000003,328.1519100000003,349.7624300000006,bullish,0.0,0.0,47810.03
2014-08-01,307.06,313.69,315.83,304.58799999999997,-1.89,339.1277000000003,329.31572000000034,327.53431000000035,349.76573000000064,bullish,0.0,0.0,47810.03
2014-08-04,313.65,308.84,316.18,308.5,2.15,338.1327000000002,329.4905200000004,326.9644100000003,349.78153000000054,bullish,0.0,0.0,47810.03
2014-08-05,312.32,313.3,314.55,310.06,-0.42,337.5582000000002,329.49212000000034,326.3725100000004,349.7892800000006,bullish,0.0,0.0,47810.03
2014-08-06,313.89,310.83,315.78,310.2,0.5,336.7542000000002,329.55352000000033,325.7740100000004,349.7140750000006,bullish,0.0,0.0,47810.03
2014-08-07,311.45,315.21,315.8774,309.655,-0.78,335.93070000000023,329.5793200000004,325.1381100000004,349.63912500000055,bullish,0.0,0.0,47810.03
2014-08-08,316.8,311.94,317.32,310.66,1.72,334.4607000000002,329.63972000000035,324.5184100000004,349.56042500000063,bullish,0.0,0.0,47810.03
2014-08-11,318.33,318.48,320.38,316.88,0.48,332.6112000000002,329.75532000000044,323.9694100000004,349.51829500000065,bullish,0.0,0.0,47810.03
2014-08-12,319.32,318.89,321.31,316.95,0.31,330.85520000000025,329.9649200000004,323.47291000000035,349.4538450000007,bullish,0.0,0.0,47810.03
2014-08-13,326.28,327.6,331.72,326.14,2.18,329.37420000000026,330.3467200000004,323.1295100000004,349.26829500000065,bearish,-1.0,0.0,47810.03
2014-08-14,333.21,327.8,334.09,326.71,2.12,328.41200000000026,330.87532000000044,322.9431100000004,349.14354500000064,bearish,0.0,-3278.0,51088.03
2014-08-15,333.63,334.0,335.0,328.32,0.13,327.1605000000003,331.07652000000047,322.7323100000004,348.9981950000007,bearish,0.0,0.0,51088.03
2014-08-18,334.53,335.48,337.8,333.77,0.27,325.8990000000002,331.17372000000046,322.6435100000004,348.8654450000007,bearish,0.0,0.0,51088.03
2014-08-19,335.13,334.87,335.81,333.01,0.18,324.6135000000003,331.32632000000046,322.61011000000036,348.7209450000007,bearish,0.0,0.0,51088.03
2014-08-20,335.78,334.68,337.16,334.022,0.19,323.4955000000002,331.3937200000005,322.58501000000035,348.6048350000008,bearish,0.0,0.0,51088.03
2014-08-21,332.91,336.48,336.582,332.23,-0.85,322.21050000000025,331.34792000000044,322.5504600000003,348.47568500000074,bearish,0.0,0.0,51088.03
2014-08-22,331.59,332.99,334.08,330.8,-0.4,322.5895000000002,331.46152000000046,322.43646000000035,348.3391750000007,bearish,0.0,0.0,51088.03
2014-08-25,334.02,333.21,336.77,332.71,0.73,323.27000000000027,331.61652000000043,322.35706000000033,348.22837500000077,bearish,0.0,0.0,51088.03
2014-08-26,341.83,337.0,344.36,334.55,2.34,324.36150000000026,331.9007200000005,322.43916000000036,348.2197250000008,bearish,0.0,0.0,51088.03
2014-08-27,343.18,342.09,346.67,341.34,0.39,325.39500000000027,332.25192000000055,322.6409600000004,348.18407500000075,bearish,0.0,0.0,51088.03
2014-08-28,340.02,340.0,341.79,338.8,-0.92,326.7465000000003,332.36472000000055,322.8635600000004,348.1122850000008,bearish,0.0,0.0,51088.03
2014-08-29,339.04,341.76,341.8199,337.68,-0.29,328.34550000000024,332.6055200000005,322.9832600000004,348.05983500000076,bearish,0.0,0.0,51088.03
2014-09-02,342.38,339.98,342.5,337.1587,0.99,329.78200000000027,332.96912000000054,323.0890100000004,347.9906350000008,bearish,0.0,0.0,51088.03
2014-09-03,339.0,342.54,343.27,337.55,-0.99,331.1160000000003,333.2043200000005,323.3079100000004,347.8486550000008,bearish,0.0,0.0,51088.03
2014-09-04,345.95,343.69,349.38,343.58,2.05,332.7190000000003,333.64012000000054,323.65011000000044,347.7325550000008,bearish,0.0,0.0,51088.03
2014-09-05,346.38,346.3,346.827,342.5,0.12,334.4655000000003,334.0189200000006,323.9548100000004,347.63355500000085,bullish,1.0,0.0,51088.03
2014-09-08,342.34,344.54,345.81,339.04,-1.17,335.7425000000003,334.35192000000063,324.2174100000004,347.5205550000008,bullish,0.0,3445.4,47642.63
2014-09-09,329.75,341.61,341.76,329.18,-3.68,336.3135000000003,334.4555200000006,324.2781100000004,347.3564550000008,bullish,0.0,0.0,47642.63
2014-09-10,331.33,334.3,334.98,328.82,0.48,336.9140000000003,334.5865200000007,324.34231000000045,347.1685050000008,bullish,0.0,0.0,47642.63
2014-09-11,330.52,329.94,333.01,326.39,-0.24,337.1260000000003,334.5491200000007,324.3388100000004,346.9595550000008,bullish,0.0,0.0,47642.63
2014-09-12,331.19,329.56,332.89,328.79,0.2,337.0250000000003,334.5159200000007,324.35751000000045,346.73230500000085,bullish,0.0,0.0,47642.63
2014-09-15,323.89,330.91,331.33,319.0,-2.2,336.53800000000035,334.24388000000073,324.3506100000004,346.44490500000086,bullish,0.0,0.0,47642.63
2014-09-16,327.76,321.07,329.48,320.1,1.19,336.19950000000034,334.1280800000007,324.2567100000004,346.15015500000084,bullish,0.0,0.0,47642.63
2014-09-17,324.0,327.76,328.0,321.52,-1.15,335.64300000000037,334.13188000000065,324.45841000000036,345.80205500000085,bullish,0.0,0.0,47642.63
2014-09-18,325.0,325.44,327.1,323.7105,0.31,335.1040000000004,334.03248000000065,324.74261000000035,345.46555500000085,bullish,0.0,0.0,47642.63
2014-09-19,331.32,327.6,332.7559,325.57,1.94,335.02450000000033,334.1004800000007,325.05201000000034,345.19885500000083,bullish,0.0,0.0,47642.63
2014-09-22,324.5,328.49,329.49,321.06,-2.06,334.67000000000036,333.66648000000066,325.2557100000003,344.89155500000084,bullish,0.0,0.0,47642.63
2014-09-23,323.63,322.46,327.6,321.25,-0.27,334.15050000000036,333.0326800000007,325.4131100000003,344.5872550000008,bullish,0.0,0.0,47642.63
2014-09-24,328.21,324.17,329.44,319.56,1.42,333.4695000000004,332.5080800000007,325.6151100000003,344.2935550000009,bullish,0.0,0.0,47642.63
2014-09-25,321.93,327.99,328.54,321.4,-1.91,332.4070000000004,331.8286800000007,325.73391000000026,343.97875500000083,bullish,0.0,0.0,47642.63
2014-09-26,323.21,320.6,323.5,317.64,0.4,331.56650000000036,331.24380000000065,325.9922100000003,343.65590500000087,bullish,0.0,0.0,47642.63
2014-09-29,321.82,320.5,323.75,319.0,-0.43,330.70550000000037,330.50700000000063,326.28331000000037,343.35405500000087,bullish,0.0,0.0,47642.63
2014-09-30,322.44,321.36,323.43,318.51,0.19,329.7085000000003,329.76060000000064,326.6245100000004,343.0600050000009,bearish,-1.0,0.0,47642.63
2014-10-01,317.46,322.04,322.165,315.55,-1.54,328.6315000000003,328.8930000000006,326.87671000000034,342.72610500000087,bearish,0.0,-3220.4,50863.03
2014-10-02,318.41,316.92,318.53,311.31,0.3,327.25450000000035,328.0984000000006,327.03221000000036,342.3733050000009,bearish,0.0,0.0,50863.03
2014-10-03,322.74,320.36,325.16,319.53,1.36,326.07250000000033,327.38100000000065,327.21321000000034,342.04875500000094,bearish,0.0,0.0,50863.03
2014-10-06,322.2,323.5,324.13,319.6,-0.17,325.06550000000027,327.34480000000065,327.4590100000003,341.6799550000009,bearish,0.0,0.0,50863.03
2014-10-07,316.98,319.43,322.0,316.67,-1.62,324.4270000000003,327.2762000000007,327.6769100000003,341.2889050000009,bearish,0.0,0.0,50863.03
2014-10-08,322.7,316.58,324.11,314.14,1.8,323.99550000000033,327.3302000000007,327.92691000000036,340.8914050000009,bearish,0.0,0.0,50863.03
2014-10-09,315.37,321.49,322.27099999999996,314.52,-2.27,323.2380000000003,327.18740000000065,328.1130600000004,340.4536550000009,bearish,0.0,0.0,50863.03
2014-10-10,311.39,314.02,317.77,311.38,-1.26,322.24800000000033,327.1554000000007,328.2150600000004,340.01460500000087,bearish,0.0,0.0,50863.03
2014-10-13,306.45,309.87,313.2,303.47,-1.59,321.3760000000003,327.14320000000066,328.2294600000003,339.5249050000009,bearish,0.0,0.0,50863.03
2014-10-14,308.31,308.0,312.24,305.75,0.61,320.4035000000003,327.0364000000007,328.2634600000003,339.07605500000085,bearish,0.0,0.0,50863.03
2014-10-15,305.97,304.35,307.9,299.10200000000003,-0.76,319.5020000000003,326.9094000000007,328.2007600000003,338.6390550000009,bearish,0.0,0.0,50863.03
2014-10-16,302.86,293.83,306.82,293.83,-1.02,318.3950000000003,326.6888000000007,328.1211600000003,338.1594050000009,bearish,0.0,0.0,50863.03
2014-10-17,303.64,307.15,309.2,302.72,0.26,317.0110000000003,326.5326000000007,328.05596000000025,337.6877550000009,bearish,0.0,0.0,50863.03
2014-10-20,306.21,302.95,306.53,302.02,0.85,316.09650000000033,326.32080000000065,327.98026000000027,337.2366050000009,bearish,0.0,0.0,50863.03
2014-10-21,315.33,309.9,315.64,307.07,2.98,315.6815000000003,326.2608000000007,328.0080600000003,336.8451050000009,bearish,0.0,0.0,50863.03
2014-10-22,312.97,315.43,318.98,312.64,-0.75,314.9195000000003,326.1338000000007,328.0493600000003,336.4198050000009,bearish,0.0,0.0,50863.03
2014-10-23,313.18,313.4,316.8,311.4,0.07,314.4820000000003,325.8718000000007,328.1092600000003,335.97610500000087,bearish,0.0,0.0,50863.03
2014-10-24,287.06,284.4,293.81,284.0,-8.34,312.67450000000036,324.9488000000007,327.9120600000003,335.40635500000093,bearish,0.0,0.0,50863.03
2014-10-27,289.97,285.7,290.42,285.02,1.01,311.0820000000004,324.07560000000075,327.57606000000027,334.8679050000009,bearish,0.0,0.0,50863.03
2014-10-28,295.59,289.76,298.0,289.76,1.94,309.7395000000004,323.2968000000007,327.23526000000027,334.39095500000093,bearish,0.0,0.0,50863.03
